timestamp,altitude,groundspeed,track,CAS,weight,fuelflow,TAS,vertical_rate
2011-07-23 16:23:10+00:00,21890.0,386.0,217.177734375,270.875,61162.3960754395,0.1446455203586111,375.0075064030901,-1320.0
2011-07-23 16:23:15+00:00,21764.0,384.0,217.177734375,270.125,61162.3960754395,0.3190265309651667,375.0075064030901,-1560.0
2011-07-23 16:23:20+00:00,21572.0,384.0,217.177734375,273.875,61162.3960754395,0.11541402147080557,375.71221605089175,-2880.0
2011-07-23 16:23:25+00:00,21308.0,386.0,217.177734375,277.0,61162.3960754395,0.14766946851941667,378.2640927685616,-3120.0
2011-07-23 16:23:30+00:00,21060.0,387.0,217.08984375,278.5,61162.3960754395,0.16026925252277777,378.7769599648757,-2640.0
2011-07-23 16:23:35+00:00,20868.0,387.0,217.08984375,279.5,61171.4679229737,0.15875727844238888,378.9610988581163,-2160.0
2011-07-23 16:23:40+00:00,20742.0,384.0,217.08984375,277.375,61180.5397705078,0.16127723524305557,376.4902154056079,-1320.0
2011-07-23 16:23:45+00:00,20652.0,380.0,217.001953125,276.0,61162.3960754395,0.1597652611626389,371.1292727770389,-1080.0
2011-07-23 16:23:50+00:00,20564.0,377.0,217.001953125,275.25,61162.3960754395,0.16077324388291667,370.4768681308359,-1080.0
2011-07-23 16:23:55+00:00,20464.0,374.0,217.001953125,272.625,61162.3960754395,0.16228521796333334,367.76370139575215,-1320.0
2011-07-23 16:24:00+00:00,20360.0,371.0,217.001953125,271.25,61162.3960754395,0.16026925252277777,365.1080104072048,-1440.0
2011-07-23 16:24:05+00:00,20236.0,369.0,216.9140625,270.125,61162.3960754395,0.1663171488443889,363.2595331996018,-1560.0
2011-07-23 16:24:10+00:00,20086.0,367.0,214.453125,270.0,61162.3960754395,0.1643011834038611,362.5520068939774,-1800.0
2011-07-23 16:24:15+00:00,19928.0,365.0,208.916015625,270.75,61162.3960754395,0.16178122660319447,362.35149152437634,-1800.0
2011-07-23 16:24:20+00:00,19776.0,363.0,203.466796875,269.125,61180.5397705078,0.15875727844238888,359.4257848970381,-1920.0
2011-07-23 16:24:25+00:00,19628.0,361.0,201.708984375,268.625,61162.3960754395,0.16530916612413887,357.97190584560747,-1920.0
2011-07-23 16:24:30+00:00,19470.0,360.0,201.26953125,268.625,61162.3960754395,0.16782912292480556,357.1071360838409,-2040.0
2011-07-23 16:24:35+00:00,19292.0,360.0,201.26953125,268.625,61162.3960754395,0.16682114020452776,356.13610468829125,-2160.0
2011-07-23 16:24:40+00:00,19108.0,360.0,201.4453125,269.375,61162.3960754395,0.16934109700522224,356.0900240308699,-2160.0
2011-07-23 16:24:45+00:00,18928.0,360.0,201.62109375,270.125,61162.3960754395,0.17286903652613891,356.0646411764412,-2160.0
2011-07-23 16:24:50+00:00,18754.0,359.0,201.796875,269.5,61162.3960754395,0.17387701924641666,353.59619914811896,-2040.0
2011-07-23 16:24:55+00:00,18584.0,359.0,201.97265625,269.5,61162.3960754395,0.17589298468694445,354.0536034860619,-2040.0
2011-07-23 16:25:00+00:00,18410.0,359.0,202.1484375,270.75,61162.3960754395,0.17538899332683333,354.0536034860619,-2040.0
2011-07-23 16:25:05+00:00,18248.0,358.0,202.32421875,271.875,61162.3960754395,0.17942092420788888,354.59729565413244,-1800.0
2011-07-23 16:25:10+00:00,18122.0,356.0,202.412109375,272.0,61162.3960754395,0.1784129414876389,354.0763920471548,-1320.0
2011-07-23 16:25:15+00:00,18008.0,354.0,202.412109375,270.375,61153.3242279053,0.17790895012750002,351.426740932108,-1320.0
2011-07-23 16:25:20+00:00,17882.0,352.0,202.412109375,270.25,61162.3960754395,0.18143688964844443,350.5984859866498,-1680.0
2011-07-23 16:25:25+00:00,17740.0,351.0,202.32421875,270.875,61144.2523803711,0.18194088100858333,350.6249906506424,-1680.0
2011-07-23 16:25:30+00:00,17606.0,349.0,202.236328125,271.375,61144.2523803711,0.18395684644911112,349.3259735828555,-1560.0
2011-07-23 16:25:35+00:00,17480.0,347.0,202.060546875,270.0,61144.2523803711,0.18647680324977778,348.1556790444439,-1560.0
2011-07-23 16:25:40+00:00,17350.0,346.0,201.884765625,269.375,61144.2523803711,0.18698079460991668,346.6928461345396,-1560.0
2011-07-23 16:25:45+00:00,17204.0,344.0,201.708984375,269.0,61144.2523803711,0.18849276869033332,345.4610346416763,-1800.0
2011-07-23 16:25:50+00:00,17050.0,344.0,201.708984375,268.5,61144.2523803711,0.18899676005044447,345.2062953344813,-2040.0
2011-07-23 16:25:55+00:00,16884.0,343.0,201.708984375,270.875,61153.3242279053,0.19302869093152777,345.29238550425265,-2040.0
2011-07-23 16:26:00+00:00,16722.0,343.0,202.67578125,270.75,61144.2523803711,0.19202070821125,344.64632619733305,-1800.0
2011-07-23 16:26:05+00:00,16576.0,341.0,204.873046875,270.5,61144.2523803711,0.19554864773219444,344.0433659610539,-1800.0
2011-07-23 16:26:10+00:00,16430.0,340.0,206.455078125,269.375,61144.2523803711,0.19756461317274998,341.90265117344063,-1800.0
2011-07-23 16:26:15+00:00,16276.0,339.0,206.982421875,268.75,61144.2523803711,0.19958057861327777,341.2617732244186,-1800.0
2011-07-23 16:26:20+00:00,16118.0,339.0,207.158203125,269.625,61144.2523803711,0.20109255269369444,340.6040155480548,-1800.0
2011-07-23 16:26:25+00:00,15964.0,338.0,207.158203125,271.375,61144.2523803711,0.20310851813422223,341.035289056908,-1800.0
2011-07-23 16:26:30+00:00,15820.0,337.0,207.158203125,267.75,61144.2523803711,0.20462049221463888,337.715699843636,-1800.0
2011-07-23 16:26:35+00:00,15668.0,337.0,207.333984375,266.75,61144.2523803711,0.2056284749348889,335.9302041430615,-1920.0
2011-07-23 16:26:40+00:00,15484.0,337.0,207.421875,269.625,61144.2523803711,0.20714044901530554,335.80046823483195,-2400.0
2011-07-23 16:26:45+00:00,15292.0,338.0,207.421875,269.0,61135.1805328369,0.2126843539767778,335.6408581141936,-2160.0
